,Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,cluster
2771,2771,Single-arm band kick-back,"The single-arm band kick-back is an isolation exercise that targets the triceps. This is a common burnout move performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",4,16,Bands,2,6.535575221238938,,1
2772,2772,Incline EZ-bar skullcrusher,The incline EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,4,16,Barbell,2,8.9,Average,1
2773,2773,Decline Close-Grip Bench To Skull Crusher,,4,16,Barbell,0,8.9,Average,1
2774,2774,Bench Press - Powerlifting,,3,16,Barbell,2,8.7,Average,1
2775,2775,Behind-the-head skullcrusher,"The behind-the-head skullcrusher is a variation on a triceps exercise that has been a staple of bodybuilders for decades. In this version, instead of the bar coming down lightly to the forehead, the bar tracks over the top of the head without touching it. Skullcrushers are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout. If a straight bar is uncomfortable for your wrists or elbows, try using an angled EZ-bar.",4,16,Barbell,2,8.7,Average,1
2776,2776,Standing barbell overhead triceps extension,"The standing barbell overhead triceps extension is an isolation movement targeting the triceps. The overhead position targets the long head of the triceps in particular. This movement is generally performed for moderate to high reps as part of the arms-focused portion of a workout. If holding a straight bar bothers the wrists or elbows, it can alternately be performed with an EZ-bar or neutral-grip bar.",4,16,Barbell,2,8.6,Average,1
2777,2777,Reverse-grip bench press,"The reverse-grip bench press is a popular barbell exercise targeting the chest, triceps, and forearms. The main difference between this exercise and the standard bench press is that the grip is underhand, not overhand. This helps target both the upper chest and the triceps. This lift can feel awkward at first, so go light and don't be afraid to use a spotter.",4,16,Barbell,2,8.3,Average,1
2778,2778,Bench Press with Chains,,3,16,Barbell,0,8.3,Average,1
2779,2779,Floor Press,,3,16,Barbell,0,8.3,Average,1
2780,2780,One Arm Floor Press,,4,16,Barbell,0,7.3,Average,1
2781,2781,Pin Presses,,3,16,Barbell,0,7.0,Average,1
2782,2782,JM Press With Bands,,4,16,Barbell,0,0.0,,3
2783,2783,JM Press,,4,16,Barbell,0,0.0,,3
2784,2784,Floor Press with Chains,,3,16,Barbell,0,0.0,Average,3
2785,2785,Reverse Band Bench Press,,3,16,Barbell,0,0.0,Average,3
2786,2786,Decline Barbell Triceps Extension - Gethin Variation,The decline EZ-bar skullcrusher is an upper body isolation exercise targeting the triceps.,4,16,Barbell,2,6.535575221238938,,1
2787,2787,AM Skullcrusher,"The EZ-bar skullcrusher is a popular exercise targeting the triceps muscles. The EZ-bar is used more often than a straight bar. As for the name, that’s worst-case scenario. The bar should actually come down behind the head. It is usually performed for moderate to high reps as part of an upper body or arms-focused workout. No need to chase a 1RM on this move!",4,16,Barbell,2,6.535575221238938,,1
2788,2788,30 Arms Close-Grip Bench Press,,4,16,Barbell,2,6.535575221238938,,1
2789,2789,30 Arms Barbell Skullcrusher,,4,16,Barbell,2,6.535575221238938,,1
2790,2790,FYR2 Sprawl Over Kettlebell,,4,16,Kettlebells,2,6.535575221238938,,1
2791,2791,Dumbbell floor press,"The dumbbell floor press is a multijoint pressing exercise performed lying on the floor. It can be performed either with the knees bent or flat. The floor press limits the range of motion you would achieve with a regular dumbbell bench press, but still targets the chest, triceps, and anterior delts. This allows you to press more weight than in a dumbbell bench press, and perhaps put less stress on the shoulders.",3,16,Dumbbell,2,9.3,Average,1
2792,2792,Seated triceps press,"The seated triceps press is a popular arm-building exercise that targets the triceps with a single dumbbell held by both hands, extending it up behind your head. While you can go surprisingly heavy on this movement, it is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout. If you're going heavy, having someone help get the weight into position is a good idea.",4,16,Dumbbell,2,8.9,Average,1
2793,2793,Tricep Dumbbell Kickback,The single-arm triceps kick-back is an isolation move from a bent-over position used to increase size and strength of the triceps.,4,16,Dumbbell,2,8.8,Average,1
2794,2794,Standing Dumbbell Triceps Extension,,4,16,Dumbbell,2,8.8,Average,1
2795,2795,Double-arm triceps kick-back,"The double-arm triceps kick-back is a popular movement to increase size and strength of the triceps. It is usually performed for moderate to high reps, at least 8-12 reps, as part of an upper-body or arm-focused workout.",4,16,Dumbbell,2,8.8,Average,1
2796,2796,Single-arm dumbbell triceps extension,"The single-arm dumbbell triceps extension is a popular exercise targeting the triceps one side at a time. It targets all three heads of the triceps, but when performed with the arm overhead, it can be especially effective at building the long head of the triceps. This exercise is usually performed for moderate to high reps, at least 8-12 reps per set, as part of the upper-body or arm-focused portion of a workout.",4,16,Dumbbell,2,8.5,Average,1
2797,2797,Decline Dumbbell Triceps Extension,,4,16,Dumbbell,0,8.5,Average,1
2798,2798,Dumbbell skullcrusher,"The dumbbell skullcrusher is a triceps exercise that has been a staple of bodybuilders for decades. Skullcrushers are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",4,16,Dumbbell,2,8.4,Average,1
2799,2799,One Arm Pronated Dumbbell Triceps Extension,,4,16,Dumbbell,0,8.4,Average,1
2800,2800,One Arm Supinated Dumbbell Triceps Extension,,4,16,Dumbbell,0,8.4,Average,1
2801,2801,Seated Bent-Over Two-Arm Dumbbell Triceps Extension,,4,16,Dumbbell,0,8.2,Average,1
2802,2802,Tate Press,,4,16,Dumbbell,0,8.1,Average,1
2803,2803,Standing Bent-Over One-Arm Dumbbell Triceps Extension,The single-arm triceps kick-back is an isolation move from a bent-over position used to increase size and strength of the triceps.,4,16,Dumbbell,2,7.9,Average,1
2804,2804,Seated Bent-Over One-Arm Dumbbell Triceps Extension,,4,16,Dumbbell,0,7.5,Average,1
2805,2805,Dumbbell Tricep Extension -Pronated Grip,,4,16,Dumbbell,0,6.3,Average,1
2806,2806,V-sit with overhead triceps extension,"The V-sit with overhead triceps extension is a hybrid movement that trains the abdominal and triceps muscles simultaneously. It can address multiple muscle groups in a time-efficient muscle-building or circuit-style workout, while also providing a cardiovascular challenge.",4,16,Dumbbell,2,0.0,,3
2807,2807,PJR Pull-Over,,4,16,Dumbbell,2,6.535575221238938,,1
2808,2808,Paul Carter Dumbbell Kick-Back,The single-arm triceps kick-back is an isolation move from a bent-over position used to increase size and strength of the triceps.,4,16,Dumbbell,2,6.535575221238938,,1
2809,2809,Single-arm dumbbell skullcrusher,"The single-arm dumbbell skullcrusher is a triceps exercise that has been a staple of bodybuilders for decades. Skullcrushers are usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arms-focused workout.",4,16,Dumbbell,2,6.535575221238938,,1
2810,2810,Dumbbells-together incline bench press,"The dumbbells-together incline bench press is an exercise targeting the pectoral muscles, particularly the upper pecs. Squeezing the dumbbells together forces the chest muscles to work hard during the entire press. This press variation is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or chest-focused training.",4,16,Dumbbell,2,6.535575221238938,,1
2811,2811,Incline dumbbell overhead triceps extension,The incline dumbbell overhead triceps extension is a popular exercise targeting the triceps muscles. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,4,16,Dumbbell,2,6.535575221238938,,1
2812,2812,Dumbbell Crush Press,,4,16,Dumbbell,2,6.535575221238938,,1
2813,2813,Holman Hovering Renegade Triceps Press,,4,16,Dumbbell,2,6.535575221238938,,1
2814,2814,Holman Heavy Triceps Press to Overhead Press,,4,16,Dumbbell,2,6.535575221238938,,1
2815,2815,Total Fitness Close-Grip Dumbbell Press,"The close-grip dumbbell bench press puts a spin on a mainstay of workout enthusiasts worldwide. It’s a classic move for building a bigger, stronger chest. The difference here is that the dumbbells are held closer together.",4,16,Dumbbell,2,6.535575221238938,,1
2816,2816,Dumbbell row to triceps kick-back,"The dumbbell row to triceps kick-back is a dumbbell complex that combines two movements that collectively target the muscles of the lats (latissimus dorsi), upper back, and triceps. It also isometrically targets the core, hamstrings, and glutes. It is usually performed one rep of each movement at a time, although you could perform more reps of each, or increase the reps in successive rounds (e.g., 1 rep in round 1, 2 reps in round 2, etc.). No matter how you structure the sets and reps, it is a time-efficient way to hit two crucial upper-body muscles in any workout.",4,16,Dumbbell,2,6.535575221238938,,1
2817,2817,Rolling triceps press,"The rolling triceps press is a dynamic triceps exercise that is popular as a bench press accessory movement among powerlifters. It can be done in traditional muscle-building rep ranges, such as 8-12 reps per set, or for very high reps of 50-100 reps per set to boost triceps size and strength. It can be performed on a bench or on the floor if a bench is unavailable.",4,16,Dumbbell,2,6.535575221238938,,1
2818,2818,MetaBurn Skullcrusher to Ab Crunch,,4,16,Dumbbell,2,6.535575221238938,,1
2819,2819,FYR2 Single-Dumbbell Triceps Extension,,4,16,Dumbbell,2,6.535575221238938,,1
2820,2820,30 Arms Overhead Dumbbell Triceps Extension,,4,16,Dumbbell,2,6.535575221238938,,1
2821,2821,30 Arms Dumbbell Skullcrusher,,4,16,Dumbbell,2,6.535575221238938,,1
2822,2822,30 Arms Dumbbell Kick-Back,,4,16,Dumbbell,2,6.535575221238938,,1
2823,2823,30 Arms BFR Dumbbell Kick-Back,,4,16,Dumbbell,2,6.535575221238938,,1
2824,2824,Dumbbell saw triceps skullcrusher,"The dumbbell saw triceps skullcrusher is a variation of the classic skullcrusher triceps exercise that has been a staple of bodybuilders for decades. It combines a dumbbell skullcrusher with a dumbbell shoulder press. It is usually performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or arm-focused workout.",4,16,Dumbbell,2,6.535575221238938,,1
